region_id,region_label,prefix,maker,maker_zh,maker_ja,maker_en,label_ja,code_read,pad,format,dmm_digit,status,notes,sources
japan_censored,日本有码,SDMT,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},1,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDMU,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},1,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SDMUA,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=95,bitmagnet|local-db
japan_censored,日本有码,SDNT,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=23,bitmagnet|local-db
japan_censored,日本有码,SDSI,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=60,bitmagnet|local-db
japan_censored,日本有码,SDTH,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=39,bitmagnet|local-db
japan_censored,日本有码,SDVS,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=9,bitmagnet|local-db
japan_censored,日本有码,SENN,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=63,bitmagnet|local-db
japan_censored,日本有码,SETH,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=15,bitmagnet|local-db
japan_censored,日本有码,SETM,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=41,bitmagnet|local-db
japan_censored,日本有码,SGA,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,轻熟女 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SGKI,SHIGEKI,,SHIGEKI,,,std3_dmm,3,{prefix}-{num},1,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SGSR,いきなりエロざんまい,,いきなりエロざんまい,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 用户确认,local-db|manual|sehua
japan_censored,日本有码,SHKD,Attackers / 攻击者,Attackers / 攻击者,アタッカーズ,Attackers,,std3_open,3,{prefix}-{num},,active,经典凌辱 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SHYN,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=222,bitmagnet|local-db
japan_censored,日本有码,SITW,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,SIVR,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,VR · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SKMJ,Sekimen Joshi / 赤面女子,,赤面女子,Sekimen Joshi,,std3_dmm,3,{prefix}-{num},,active,片商表/ranges/DMM/权威站,bitmagnet|catalog-sync|local-db|maker-norm|missav|trusted
japan_censored,日本有码,SKTH,AKNR / 明纪,,アキノリ,AKNR,,std3_dmm,3,{prefix}-{num},,active,权威站:javbus,authority|bitmagnet|catalog-sync|javbus|local-db|maker-norm|missav|site
japan_censored,日本有码,SMA,Marx Brothers / マルクス兄弟,Marx Brothers,マルクス兄弟,Marx Brothers,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SMD,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,SNIS,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_open,3,{prefix}-{num},,active,历史主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SNOS,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,高规格/4K 旁支 · 权威站:javbus · 本地库确认 · 色花堂有码列表×16,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,SODS,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},,active,权威站:mgstage · 自素人数字头107SODS迁入,authority|bitmagnet|local-db|maker-norm|mgstage|site
japan_censored,日本有码,SODVR,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=10,
japan_censored,日本有码,SOE,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_open,3,{prefix}-{num},,active,早期主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SONE,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_open,3,{prefix}-{num},,active,现行主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SORA,Yama to Sora / 山与空,山与空,山と空,Yama to Sora,,std3_dmm,3,{prefix}-{num},,active,主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SPIVR,SPICY VR / 辣味VR,SPICY VR / 辣味VR,スパイシーVR,SPICY VR,,std3_dmm,3,{prefix}-{num},,active,权威站:mgstage · 自素人数字头554SPIVR迁入 · maker 修正为 SPICY VR（原误挂 Sadistic Village）；商业 VR 留有码,authority|bitmagnet|local-db|maker-norm|mgstage|site
japan_censored,日本有码,SPLY,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=23,bitmagnet|local-db
japan_censored,日本有码,SPND,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,SPRD,Takara Eizou / タカラ映像,Takara Eizou,タカラ映像,Takara Eizou,,std3_dmm,3,{prefix}-{num},,active,经典熟女 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SPS,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_dmm,3,{prefix}-{num},,active,少量旁支 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SPZ,ネクスト,,ネクスト,NEXT,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 用户确认,local-db|manual|sehua
japan_censored,日本有码,SRXV,MAX-A / 麦克斯,MAX-A / 麦克斯,マックスエー,MAX-A,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SSHN,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=13,bitmagnet|local-db
japan_censored,日本有码,SSIS,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_open,3,{prefix}-{num},,active,上一代主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SSNI,S1 NO.1 STYLE / 第一风格,S1 NO.1 STYLE / 第一风格,エスワン ナンバーワンスタイル,S1 NO.1 STYLE,,std3_open,3,{prefix}-{num},,active,更早主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SSPD,Attackers / 攻击者,Attackers / 攻击者,アタッカーズ,Attackers,,std3_dmm,3,{prefix}-{num},,active,特别企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,STAR,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_dmm,3,{prefix}-{num},1,active,更早专属 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,STARS,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_open,3,{prefix}-{num},1,active,专属主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,START,SOD Create / SOD制作,SOD Create / SOD制作,SODクリエイト,SOD Create,,std3_open,3,{prefix}-{num},1,active,近年新线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,STKO,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=22,bitmagnet|local-db
japan_censored,日本有码,STZY,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=12,bitmagnet|local-db
japan_censored,日本有码,SUJI,姦乱者/妄想族,,姦乱者/妄想族,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SUPD,IDEA POCKET / アイデアポケット,Idea Pocket,アイデアポケット,IDEA POCKET,,std3_dmm,3,{prefix}-{num},,active,Digital Channel · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SUWK,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=24,bitmagnet|local-db
japan_censored,日本有码,SVDVD,Sadistic Village / サディスティックヴィレッジ,Sadistic Village,サディスティックヴィレッジ,Sadistic Village,,std3_dmm,3,{prefix}-{num},1,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,SVVRT,Sadistic Village / サディスティックヴィレッジ,Sadistic Village,サディスティックヴィレッジ,Sadistic Village,,std3_dmm,3,{prefix}-{num},1,active,权威站:javbus · 本地库确认 · 色花堂有码列表×3,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|sehuatangForum|site
japan_censored,日本有码,SW,AKNR / 明纪,AKNR / 明纪,アキノリ,AKNR,,std3_dmm,3,{prefix}-{num},1,active,系列旁支 · 权威站:javbus · 本地库确认,authority|bitmagnet|catalog-sync|dmm|javbus|local-db|sehua|site
japan_censored,日本有码,SYBI,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=12,bitmagnet|local-db
japan_censored,日本有码,SYKH,有閑ミセス/エマニエル,,有閑ミセス/エマニエル,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,T28,TMA,,TMA,TMA,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 用户确认,local-db|manual|sehua
japan_censored,日本有码,TCD,T-Club / 变性俱乐部,,トランスクラブ,T-Club,,std3_dmm,3,{prefix}-{num},,active,色花堂有码列表×1 · DMM确认,bitmagnet|catalog-sync|local-db|missav|sehuatangForum
japan_censored,日本有码,TDT,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,TEAM,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,TEK,Muteki / ミュートキ,Muteki,ミュートキ,Muteki,,std3_dmm,3,{prefix}-{num},,active,艺能人出道 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,TENC,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=23,bitmagnet|local-db
japan_censored,日本有码,TG,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,TIGR,SODクリエイト,,SODクリエイト,,,std3_dmm,3,{prefix}-{num},,active,历史扩前缀 movieCount=16,bitmagnet|local-db
japan_censored,日本有码,TIKB,チキチキカマー/妄想族,,チキチキカマー/妄想族,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,TPPN,TEPPAN / テッパン,TEPPAN,テッパン,TEPPAN,,std3_dmm,3,{prefix}-{num},,active,鉄板主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,TRE,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,TYOD,乱丸,,乱丸,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,ULT,DOC,,DOC,,,std3_dmm,3,{prefix}-{num},118,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,UMAN,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,UMD,LEO / レオ,LEO,レオ,LEO,,std3_dmm,3,{prefix}-{num},,active,公开商品页 maker=LEO · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,URE,Madonna / 麦当娜,Madonna / 麦当娜,マドンナ,Madonna,,std3_dmm,3,{prefix}-{num},,active,漫画改编 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,URKK,unfinished,,unfinished,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,URVRSP,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,VR 企划 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,USAG,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,VAGU,Venus / 维纳斯,Venus / 维纳斯,ヴィーナス,Venus,,std3_dmm,3,{prefix}-{num},,active,旁支 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VDD,Dream Ticket / ドリームチケット,Dream Ticket,ドリームチケット,Dream Ticket,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VEC,Venus / 维纳斯,Venus / 维纳斯,ヴィーナス,Venus,,std3_open,3,{prefix}-{num},,active,短号系列 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VEMA,Venus / 维纳斯,Venus / 维纳斯,ヴィーナス,Venus,,std3_dmm,3,{prefix}-{num},,active,旁支 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VENU,Venus / 维纳斯,Venus / 维纳斯,ヴィーナス,Venus,,std3_dmm,3,{prefix}-{num},,active,经典主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VENX,Venus / 维纳斯,Venus / 维纳斯,ヴィーナス,Venus,,std3_open,3,{prefix}-{num},,active,现行更常见 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VENZ,VENUS,,VENUS,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VICD,V&R PRODUCE / ブイアンドアールプロデュース,V&R PRODUCE,ブイアンドアールプロデュース,V&R PRODUCE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VNDS,V&R PRODUCE / ブイアンドアールプロデュース,V&R PRODUCE,ブイアンドアールプロデュース,V&R PRODUCE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VRKM,V&R PRODUCE / ブイアンドアールプロデュース,V&R PRODUCE,ブイアンドアールプロデュース,V&R PRODUCE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,VRTM,V&R PRODUCE / ブイアンドアールプロデュース,V&R PRODUCE,ブイアンドアールプロデュース,V&R PRODUCE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,WAAA,WANZ FACTORY / 顽姿,WANZ FACTORY / 顽姿,ワンズファクトリー,WANZ FACTORY,,std3_open,3,{prefix}-{num},,active,现行主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,WANZ,WANZ FACTORY / 顽姿,WANZ FACTORY / 顽姿,ワンズファクトリー,WANZ FACTORY,,std3_dmm,3,{prefix}-{num},3,active,较早同名线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,WNZ,ワンズファクトリー,,ワンズファクトリー,WANZ,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 旧番号 · 用户确认,local-db|manual|sehua
japan_censored,日本有码,XRW,REAL / レアル,REAL,レアル,REAL,,std3_dmm,3,{prefix}-{num},,active,现行多见 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,XV,MAX-A / 麦克斯,MAX-A / 麦克斯,マックスエー,MAX-A,,std3_dmm,3,{prefix}-{num},,active,更早 Karen 线 系列号 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,XVSR,MAX-A / 麦克斯,MAX-A / 麦克斯,マックスエー,MAX-A,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,YDNS,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,YM,Other Censored / 其他有码,Other Censored / 其他有码,その他有码,Other Censored,,std3_dmm,3,{prefix}-{num},,fallback,库内有片；厂牌署名不明，归入其他有码兜底（用户确认：不删）,
japan_censored,日本有码,YMDD,Momotaro / 桃太郎映像,Momotaro / 桃太郎映像,桃太郎映像出版,Momotaro,,std3_dmm,3,{prefix}-{num},,active,常见主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,YMDS,桃太郎映像出版,,桃太郎映像出版,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,YRH,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,YRZ,PRESTIGE / 普雷斯提奇,PRESTIGE / 普雷斯提奇,プレステージ,PRESTIGE,,std3_dmm,3,{prefix}-{num},,active,本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,YSN,Momotaro / 桃太郎映像,Momotaro / 桃太郎映像,桃太郎映像出版,Momotaro,,std3_dmm,3,{prefix}-{num},,active,常见主线 · 本地库确认,bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,YUJ,アタッカーズ,,アタッカーズ,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_censored,日本有码,ZUKO,ズッコン/バッコン,,ズッコン/バッコン,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖),bitmagnet|catalog-sync|dmm|local-db|sehua
japan_uncensored,日本无码,10MU,10musume / 天然少女,天然少女,天然むすめ,10musume,,date6,3,{prefix}-{num},,active,10musume · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/10musu,10musume|authority|bitmagnet|catalog-sync|local-db|sehua|sehuatangForum
japan_uncensored,日本无码,10MUSUME,10musume / 天然少女,,天然むすめ,10musume,,date6,3,{prefix}-{num},,active,色花堂板块分类,bitmagnet|catalog-sync|local-db|manual|sehuatang
japan_uncensored,日本无码,1PON,1pondo / 一本道,一本道,一本道,1pondo,,date6,3,{prefix}-{num},,active,日期番号 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/一本道系,1pondo|authority|bitmagnet|catalog-sync|local-db|sehua|sehuatangForum
japan_uncensored,日本无码,C0930,C0930 / 人妻0930,人妻0930,人妻斬り/C0930,C0930,,alnum,3,{prefix}-{num},,active,C0930-hitozuma… · 权威站:javbus+carib · 本地库确认,authority|c0930|catalog-sync|local-db
japan_uncensored,日本无码,CARIB,Caribbeancom / 加勒比,加勒比,カリビアンコム,Caribbeancom,,date6,3,{prefix}-{num},,active,日期番号 YYYYMMDD-XXX · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/加勒比系,authority|bitmagnet|carib|catalog-sync|local-db|sehua|sehuatangForum
japan_uncensored,日本无码,CARIBPR,Caribbeancom Premium / 加勒比Premium,加勒比Premium,カリビアンコムプレミアム,Caribbeancom Premium,,date6,3,{prefix}-{num},,active,Premium，库内较少 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/加勒比PPV,authority|bitmagnet|carib|catalog-sync|local-db|sehua|sehuatangForum
japan_uncensored,日本无码,CWPBD,Caribbeancom Premium,加勒比Premium,カリビアンコムプレミアム,Caribbeancom Premium,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 无码BD · 用户确认 · 2026-09-18 从有码迁至无码,local-db|manual|sehua
japan_uncensored,日本无码,FELLATIOJAPAN,Fellatio Japan / フェラチオジャパン,Fellatio Japan,フェラチオジャパン,Fellatio Japan,,std3_dmm,3,{prefix}-{num},,active,色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/fellatiojapan,catalog-sync|sehuatang|sehuatangForum
japan_uncensored,日本无码,H0930,H0930 / 好色0930,好色0930,エッチな0930,H0930,,alnum,3,{prefix}-{num},,active,H0930-ki日期 · 本地库确认,catalog-sync|h0930|local-db
japan_uncensored,日本无码,H4610,H4610 / 好色4610,好色4610,エッチな4610,H4610,,alnum,3,{prefix}-{num},,active,H4610-… · 权威站:javbus+carib · 本地库确认,authority|catalog-sync|h4610|local-db
japan_uncensored,日本无码,HANDJOBJAPAN,Handjob Japan / ハンドジョブジャパン,Handjob Japan,ハンドジョブジャパン,Handjob Japan,,std3_dmm,3,{prefix}-{num},,active,色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/handjobjapan,catalog-sync|sehuatang|sehuatangForum
japan_uncensored,日本无码,HEYDOUGA,Heydouga / 嘿动画,Heydouga / 嘿动画,ヘイ動画,Heydouga,,std3_dmm,3,{prefix}-{num},,active,有货、量中等 · 本地库确认,bitmagnet|catalog-sync|heydouga|local-db|sehua
japan_uncensored,日本无码,HEYZO,HEYZO / ヘイゾー,HEYZO,ヘイゾー,HEYZO,,std4,4,{prefix}-{num},,active,HEYZO-四位 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/HEYZO,authority|bitmagnet|catalog-sync|heyzo|local-db|sehua|sehuatangForum
japan_uncensored,日本无码,JAPORNXXX,JapornXXX / 日产无码,JapornXXX / 日产无码,ジャポルノ,JapornXXX,,std3_dmm,3,{prefix}-{num},,active,色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/japornxxx,catalog-sync|sehuatang|sehuatangForum
japan_uncensored,日本无码,KIN8,Kin8tengoku / 金8天国,金8天国,金髪天国,Kin8tengoku,,std4,4,{prefix}-{num},,active,kin8-四位 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/金髪天國,authority|catalog-sync|kin8|local-db|sehuatangForum
japan_uncensored,日本无码,LAFBD,LAFBD,LaForet无码,LAFBD,,,std3_dmm,3,{prefix}-{num},,active,本地库高频确认(≥100帖) · 无码HD · 用户确认 · 2026-09-18 从有码迁至无码,local-db|manual|sehua
japan_uncensored,日本无码,LEGSJAPAN,Legs Japan / レッグスジャパン,Legs Japan,レッグスジャパン,Legs Japan,,std3_dmm,3,{prefix}-{num},,active,色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/legsjapan,catalog-sync|sehuatang|sehuatangForum
japan_uncensored,日本无码,NYOSHIN,Nyoshin / 女体神秘,女体神秘,女体のしんぴ,Nyoshin,,std3_dmm,3,{prefix}-{num},,active,色花堂论坛子分类:亚洲无码原创/女体のしんぴ,catalog-sync|nyoshin|sehuatangForum
japan_uncensored,日本无码,PACO,Pacopacomama / 啪啪妈妈,啪啪妈妈,パコパコママ,Pacopacomama,,date6,3,{prefix}-{num},,active,pacoma 系 · 权威站:javbus+carib · 本地库确认 · 色花堂论坛子分类:亚洲无码原创/pacoma,authority|bitmagnet|catalog-sync|local-db|pacopacomama|sehua|sehuatangForum
japan_uncensored,日本无码,PACOMA,Pacopacomama / 啪啪妈妈,,パコパコママ,Pacopacomama,,std3_dmm,3,{prefix}-{num},,active,色花堂板块分类,catalog-sync|manual|sehuatang
japan_uncensored,日本无码,RHJ,Red Hot Jam / レッドホットジャム,Red Hot Jam,レッドホットジャム,Red Hot Jam,,std3_dmm,3,{prefix}-{num},,active,极少 · 本地库确认,bitmagnet|catalog-sync|local-db|sehua|site
japan_uncensored,日本无码,ROSELIP,Rose Lip / ローゼリップ,Rose Lip,ローゼリップ,Rose Lip,,std3_dmm,3,{prefix}-{num},,active,色花堂论坛子分类:亚洲无码原创/roselip-fetish,catalog-sync|sehuatangForum
japan_uncensored,日本无码,ROSELIPFETISH,Rose Lip Fetish / ローゼリップフェティシ,,ローゼリップフェティシ,Rose Lip Fetish,,std3_dmm,3,{prefix}-{num},,active,色花堂板块分类,catalog-sync|local-db|manual|sehuatang
japan_uncensored,日本无码,SMMIRACLE,SM-Miracle / SM奇迹,SM-Miracle / SM奇迹,SM-miracle,SM-Miracle,,std3_dmm,3,{prefix}-{num},,active,色花堂板块分类 · 色花堂论坛子分类:亚洲无码原创/sm-miracle,catalog-sync|sehuatang|sehuatangForum
